341	3.17367
340	2.34199
339	4.30514
338	4.17928
337	4.52465
336	2.58857
351	1.74787
350	0.867563
349	0.649665
348	0.994102
347	0.00000
346	1.95185
345	1.79176
344	0.731802
326	2.50529
327	1.79176
324	0.735622
325	2.14225
322	3.04114
323	1.62621
320	0.646495
321	0.450561
334	4.62293
335	2.19722
332	1.81431
333	1.83102
330	3.34455
331	1.60944
328	2.98777
329	3.84403
373	2.97892
372	3.35698
375	4.08594
374	4.31147
369	1.05492
368	2.82436
371	4.56164
370	1.66746
381	1.32966
380	0.871781
383	2.10581
382	2.74825
377	3.00694
376	1.03502
379	2.36938
378	1.33218
356	1.49521
357	1.31820
358	4.73826
359	3.74315
352	2.91049
353	2.16396
354	2.82156
355	2.30462
364	0.00000
365	3.46612
366	2.77327
367	1.29455
360	2.66394
361	3.57202
362	0.225029
363	2.48833
410	3.29823
411	2.72751
408	2.18466
409	2.50750
414	2.98897
415	0.00000
412	4.23549
413	2.14697
402	1.60944
403	1.34079
400	3.85188
401	3.78600
406	1.60944
407	0.450561
404	1.56071
405	3.19814
395	3.34455
394	1.94591
393	1.33218
392	1.90615
399	3.84199
398	2.56495
397	4.20525
396	3.78444
387	1.63539
386	2.79453
385	1.48515
384	1.18989
391	5.12797
390	4.13420
389	3.23698
388	5.63976
440	3.31949
441	1.74787
442	4.09652
443	4.22393
444	5.17558
445	6.19917
446	3.35786
447	2.20560
432	4.16519
433	3.05051
434	2.02924
435	4.88608
436	2.92642
437	2.57787
438	3.48411
439	3.32192
425	5.09402
424	5.89443
427	0.822901
426	1.60944
429	1.74787
428	5.29481
431	2.45331
430	1.60944
417	3.96214
416	3.18422
419	2.60376
418	2.81660
421	3.13000
420	2.07915
423	1.94591
422	3.17620
478	2.56495
479	1.68538
476	2.77097
477	3.43525
474	1.60944
475	3.19351
472	2.95285
473	2.61171
470	1.79176
471	2.72426
468	1.60944
469	1.56071
466	4.14200
467	3.04073
464	1.90728
465	2.83321
463	2.75167
462	2.79851
461	2.52722
460	1.55672
459	3.12992
458	2.27187
457	3.67199
456	4.02285
455	2.66132
454	3.11038
453	4.67424
452	2.10475
451	5.40536
450	2.01542
449	2.27904
448	3.35787
508	1.58464
509	3.89154
510	2.67669
511	2.87119
504	2.66225
505	3.40370
506	1.51109
507	5.29172
500	2.36938
501	1.79176
502	4.03024
503	2.48491
496	2.55751
497	3.57149
498	1.74787
499	2.09635
493	2.94444
492	3.67611
495	3.54451
494	3.19315
489	4.03878
488	2.45831
491	3.10797
490	2.77259
485	1.79176
484	3.65422
487	3.76237
486	2.07944
481	3.28102
480	3.19892
483	2.19722
482	1.21920
550	2.30259
551	1.60944
548	1.56071
549	1.83930
546	1.56071
547	4.53697
544	1.74787
545	2.71893
558	3.51088
559	2.30462
556	0.686962
557	2.45614
554	2.16396
555	4.08486
552	1.90615
553	3.66537
567	2.34199
566	3.93196
565	3.99486
564	2.35167
563	2.30259
562	2.56495
561	1.94591
560	3.81021
575	1.86964
574	2.35581
573	3.56394
572	5.25187
571	1.84219
570	1.47035
569	2.21025
568	4.06700
516	2.97609
517	1.74019
518	5.89708
519	3.33679
512	5.47724
513	4.87746
514	3.82392
515	5.23121
524	3.20813
525	5.10516
526	4.63388
527	2.95765
520	2.56202
521	4.86807
522	0.903977
523	3.02803
533	0.00000
532	2.04319
535	2.16396
534	3.68365
529	3.81515
528	5.41766
531	4.08916
530	2.39790
541	2.92069
540	2.10611
543	2.84679
542	0.968408
537	1.15136
536	2.57984
539	2.26165
538	2.91220
610	3.13137
611	2.20479
608	3.19720
609	2.60849
614	2.72280
615	3.90594
612	2.62553
613	1.15906
618	1.82965
619	1.60944
616	4.34486
617	4.39988
622	2.63906
623	2.35167
620	2.26023
621	3.73732
627	3.43844
626	3.32167
625	4.97701
624	4.63449
631	2.54004
630	5.66669
629	5.06088
628	5.11193
635	1.74787
634	2.25353
633	4.55876
632	1.54983
639	2.74104
638	3.12774
637	3.44499
636	2.66663
576	1.24934
577	2.21025
578	2.60869
579	2.14632
580	1.66132
581	3.12116
582	4.41755
583	3.14057
584	2.71406
585	1.10518
586	4.28319
587	4.62584
588	4.25427
589	4.42887
590	3.64964
591	2.22850
593	2.46575
592	1.61245
595	2.72998
594	2.48790
597	0.335656
596	1.47350
599	3.85354
598	2.56217
601	3.61547
600	2.30245
603	5.00086
602	1.62458
605	1.67368
604	3.27679
607	1.55958
606	2.25386
687	3.30297
686	5.34254
685	2.15967
684	2.27187
683	3.99051
682	2.52115
681	3.02906
680	0.951456
679	5.05683
678	1.73287
677	3.25926
676	3.02972
675	3.45460
674	3.10087
673	3.23061
672	3.54644
702	2.30667
703	3.57832
700	3.64937
701	2.22054
698	1.69531
699	3.65886
696	2.27187
697	5.21092
694	1.99919
695	1.83461
692	6.49443
693	4.51514
690	2.60152
691	2.57220
688	3.01439
689	4.77285
653	2.44516
652	0.950271
655	1.24245
654	3.05845
649	3.48094
648	0.950271
651	1.94989
650	1.15374
645	2.43370
644	2.24126
647	3.11455
646	2.94124
641	2.94700
640	3.48970
643	2.11110
642	1.82100
668	0.500402
669	1.92541
670	2.37197
671	2.78695
664	1.83700
665	3.48247
666	0.212349
667	4.11656
660	2.22003
661	1.86622
662	1.79176
663	1.42706
656	1.35178
657	2.66533
658	2.85380
659	2.08049
747	0.689009
746	4.11912
745	2.51180
744	5.68229
751	2.43244
750	0.450561
749	1.36095
748	0.00000
739	2.16396
738	3.68920
737	4.08777
736	4.00688
743	3.55745
742	4.29171
741	4.18423
740	4.14144
762	2.34743
763	2.39972
760	3.02261
761	2.11978
766	2.04319
767	1.39339
764	1.35924
765	2.24307
754	4.54410
755	3.97325
752	2.33283
753	4.59280
758	2.11752
759	2.17860
756	5.06576
757	4.60700
713	1.90615
712	2.97654
715	1.90615
714	3.29598
717	1.08220
716	1.05492
719	3.04498
718	2.10837
705	4.30658
704	3.22860
707	2.19722
706	3.10922
709	4.96768
708	1.66746
711	1.73255
710	2.04319
728	3.79132
729	4.28338
730	2.32511
731	4.10780
732	2.92069
733	3.49788
734	5.40638
735	4.39413
720	5.18055
721	3.57876
722	0.950271
723	3.92333
724	3.55600
725	1.94714
726	3.28974
727	4.24323
821	3.45616
820	1.94591
823	3.71454
822	1.60944
817	1.81431
816	1.27968
819	0.325083
818	1.68948
829	1.33218
828	0.956714
831	1.74816
830	3.61557
825	2.35141
824	2.54113
827	3.85159
826	2.94575
804	1.85883
805	2.92575
806	0.581936
807	1.73287
800	4.05046
801	1.12095
802	4.33360
803	1.56071
812	2.28008
813	2.99791
814	1.05492
815	1.35798
808	1.30309
809	1.94591
810	3.60159
811	3.87701
791	3.90974
790	4.14236
789	3.50063
788	4.09397
787	2.46525
786	4.19861
785	2.43079
784	2.16396
799	3.60803
798	3.79863
797	3.04885
796	4.17959
795	1.65481
794	2.02281
793	3.20907
792	3.80423
774	2.87148
775	1.79176
772	4.11888
773	4.02505
770	2.64458
771	3.54281
768	3.85072
769	2.57230
782	2.94645
783	2.84924
780	2.71834
781	2.02133
778	2.79498
779	1.26206
776	1.73287
777	2.04319
881	1.69088
880	1.94591
883	4.61612
882	0.500402
885	1.90615
884	4.71819
887	2.56931
886	4.46747
889	3.17663
888	2.99994
891	3.71651
890	2.28735
893	0.00000
892	3.54359
895	1.42413
894	0.376770
864	2.39529
865	5.73509
866	2.48491
867	3.66549
868	4.54004
869	3.79206
870	3.47699
871	2.97268
872	1.70992
873	3.61884
874	6.15152
875	5.05688
876	5.19015
877	4.47940
878	1.60944
879	2.52321
851	4.43358
850	4.33966
849	2.24595
848	2.16396
855	0.691761
854	2.39569
853	5.01886
852	3.35232
859	2.93074
858	3.06831
857	2.49200
856	2.06649
863	2.09473
862	1.50408
861	1.48690
860	5.22315
834	4.25403
835	1.79176
832	2.12021
833	3.99614
838	2.22115
839	0.970007
836	2.39331
837	2.58469
842	1.79176
843	5.01826
840	1.88916
841	2.89074
846	6.16601
847	2.49736
844	2.57022
845	3.76083
956	1.50585
957	1.95656
958	1.20333
959	1.78867
952	0.905072
953	1.93151
954	5.86499
955	2.44542
948	2.13833
949	2.92166
950	3.12978
951	2.02533
944	2.53561
945	1.93568
946	3.07320
947	2.19722
941	2.97173
940	3.62014
943	0.683739
942	1.30309
937	3.07417
936	3.90696
939	3.40143
938	3.26497
933	2.05923
932	2.19722
935	2.90518
934	4.27847
929	2.07944
928	2.83085
931	2.83094
930	1.94591
926	2.60743
927	2.48491
924	3.86583
925	3.11077
922	2.19722
923	3.60110
920	1.60944
921	1.90615
918	5.00859
919	3.79260
916	2.77512
917	4.55545
914	3.74481
915	4.64728
912	2.86976
913	5.11763
911	1.47508
910	4.62523
909	4.73634
908	3.57564
907	4.29614
906	4.85326
905	3.47144
904	3.01914
903	1.84351
902	0.950271
901	2.09473
900	0.936888
899	0.450561
898	0.955700
897	0.348832
896	3.63126
1016	2.78608
1017	4.12225
1018	2.62135
1019	2.18081
1020	4.07438
1021	4.19692
1022	2.95802
1023	2.69573
1008	4.11776
1009	3.17608
1010	1.56708
1011	4.23056
1012	3.95373
1013	3.30544
1014	3.14734
1015	3.88671
1001	2.70805
1000	3.38268
1003	2.34199
1002	2.04319
1005	2.24595
1004	0.867563
1007	3.95399
1006	3.18142
993	3.62755
992	3.79290
995	3.27155
994	2.54943
997	2.35126
996	2.99707
999	2.17431
998	1.54031
986	2.30259
987	1.99015
984	3.33413
985	1.66746
990	3.22597
991	2.56205
988	1.94084
989	3.33423
978	0.639204
979	1.83461
976	1.56071
977	0.00000
982	4.17699
983	1.33218
980	3.44745
981	2.40468
971	0.00000
970	2.91603
969	0.00000
968	2.36130
975	0.848686
974	1.22656
973	2.00583
972	1.99574
963	2.22491
962	3.10203
961	5.27608
960	5.43648
967	0.00000
966	1.91816
965	2.18265
964	1.03356
1100	1.74787
1101	0.867563
1102	0.867563
1103	1.60944
1096	2.39591
1097	1.97225
1098	2.53259
1099	1.86368
1092	0.986652
1093	1.60944
1094	2.73989
1095	1.54983
1088	2.83935
1089	2.03088
1090	2.32219
1091	1.47508
1117	4.04760
1116	3.81049
1119	3.98080
1118	3.72991
1113	0.950271
1112	1.20322
1115	2.83910
1114	1.29636
1109	0.949792
1108	1.56708
1111	1.56071
1110	0.950271
1105	0.306829
1104	0.00000
1107	0.636514
1106	2.24029
1134	2.07944
1135	1.47508
1132	2.48491
1133	1.60944
1130	2.52090
1131	1.79176
1128	1.09861
1129	5.14563
1126	3.16116
1127	2.92496
1124	3.85498
1125	0.711579
1122	3.51385
1123	1.32554
1120	2.76426
1121	2.06695
1151	2.70805
1150	1.78087
1149	2.73393
1148	3.49407
1147	4.18997
1146	2.54440
1145	1.93832
1144	3.36798
1143	1.56071
1142	2.89917
1141	1.88916
1140	1.79176
1139	3.21466
1138	1.35924
1137	3.96644
1136	0.556010
1032	2.39500
1033	2.88356
1034	5.02479
1035	0.00000
1036	1.80990
1037	4.47683
1038	2.23300
1039	3.40758
1024	3.40090
1025	0.00000
1026	1.29634
1027	2.67110
1028	1.75623
1029	3.91884
1030	1.54831
1031	1.82806
1049	0.00000
1048	2.83986
1051	2.65932
1050	1.94591
1053	1.79958
1052	0.00000
1055	1.79176
1054	3.33965
1041	2.83180
1040	2.67692
1043	2.63324
1042	3.01547
1045	2.07970
1044	2.20479
1047	1.49260
1046	2.77047
1066	1.38013
1067	4.50356
1064	1.79176
1065	2.88486
1070	1.60944
1071	2.01981
1068	4.09289
1069	2.30462
1058	1.90615
1059	2.78047
1056	4.34191
1057	1.38629
1062	2.14584
1063	1.33218
1060	3.29617
1061	1.56071
1083	2.13613
1082	2.47216
1081	2.44763
1080	2.43496
1087	0.867563
1086	1.87257
1085	2.26007
1084	1.56437
1075	4.87318
1074	4.51701
1073	2.44331
1072	0.376770
1079	1.71966
1078	4.20863
1077	2.16396
1076	3.29162
1221	1.85537
1220	4.69935
1223	2.92936
1222	5.91426
1217	4.50577
1216	3.34245
1219	4.63805
1218	2.95222
1229	2.78047
1228	2.50232
1231	2.30259
1230	2.73798
1225	3.00789
1224	4.21831
1227	4.86736
1226	3.53829
1236	5.18681
1237	2.59683
1238	2.59337
1239	1.88487
1232	2.34199
1233	4.43829
1234	1.90615
1235	4.83439
1244	4.46094
1245	3.83044
1246	1.79176
1247	3.30275
1240	1.84034
1241	2.03176
1242	3.54750
1243	3.60631
1255	2.04319
1254	2.68595
1253	2.19722
1252	1.24683
1251	2.58205
1250	3.39625
1249	4.98732
1248	1.79176
1263	2.35167
1262	2.99573
1261	1.08890
1260	3.17440
1259	3.58755
1258	2.77385
1257	3.44870
1256	2.72401
1270	2.46524
1271	4.33389
1268	1.56071
1269	4.69369
1266	0.854806
1267	3.25200
1264	2.92520
1265	4.43504
1278	2.40364
1279	1.65626
1276	1.20479
1277	2.03176
1274	1.60944
1275	1.28728
1272	3.05793
1273	2.15668
1153	2.83071
1152	3.64717
1155	2.20479
1154	1.66746
1157	3.96764
1156	4.50004
1159	2.27081
1158	3.16029
1161	1.79176
1160	2.83413
1163	1.92515
1162	3.30574
1165	3.25457
1164	1.49418
1167	1.60944
1166	2.63934
1168	2.16396
1169	4.80898
1170	2.92041
1171	1.49418
1172	5.45508
1173	1.97941
1174	3.88823
1175	1.74807
1176	1.79545
1177	5.62585
1178	0.325083
1179	0.271189
1180	1.21489
1181	3.43970
1182	0.00000
1183	2.32057
1187	2.17054
1186	3.14613
1185	0.348832
1184	2.48111
1191	0.673012
1190	1.33218
1189	2.75431
1188	1.59417
1195	0.557319
1194	3.53552
1193	1.84464
1192	1.00704
1199	1.33218
1198	1.64342
1197	0.677494
1196	3.66192
1202	0.950271
1203	2.42827
1200	1.79176
1201	1.48376
1206	2.94162
1207	2.28424
1204	2.58857
1205	2.30462
1210	1.98673
1211	1.54031
1208	1.55958
1209	4.24144
1214	3.43112
1215	4.84843
1212	3.90033
1213	1.60944
1375	1.48845
1374	1.34585
1373	2.23748
1372	4.67200
1371	2.78215
1370	0.985037
1369	2.59750
1368	3.71120
1367	4.91035
1366	4.44306
1365	4.32871
1364	2.66079
1363	1.60036
1362	3.23845
1361	2.73200
1360	2.83071
1358	1.71569
1359	2.69929
1356	2.96121
1357	1.83102
1354	0.00000
1355	1.33218
1352	2.19737
1353	0.450561
1350	1.21489
1351	2.52321
1348	1.33218
1349	0.636020
1346	1.53096
1347	4.19117
1344	2.76247
1345	2.79726
1405	2.33837
1404	3.01770
1407	2.78120
1406	2.30259
1401	3.01495
1400	1.55958
1403	2.70857
1402	2.40364
1397	1.90615
1396	2.39790
1399	2.08313
1398	2.72395
1393	2.45831
1392	3.93453
1395	1.83461
1394	2.57473
1388	2.38956
1389	2.30259
1390	2.35979
1391	2.55920
1384	1.90813
1385	2.01269
1386	1.33218
1387	2.63401
1380	1.73287
1381	3.65461
1382	4.36214
1383	3.77819
1376	2.60096
1377	0.673012
1378	1.17083
1379	1.13382
1307	3.33480
1306	3.58293
1305	1.81561
1304	2.25583
1311	3.03393
1310	3.13018
1309	3.13956
1308	1.98627
1299	1.30583
1298	1.16372
1297	2.01404
1296	1.95803
1303	4.17727
1302	2.56470
1301	3.83149
1300	3.43480
1290	1.20488
1291	1.36003
1288	4.41250
1289	1.29943
1294	4.18514
1295	2.39949
1292	1.35924
1293	3.79585
1282	2.86213
1283	2.13014
1280	3.26052
1281	3.65161
1286	2.61657
1287	3.90576
1284	1.79905
1285	2.66400
1337	1.77172
1336	0.00000
1339	2.37862
1338	2.32219
1341	3.95750
1340	1.79176
1343	0.529706
1342	2.04746
1329	1.84601
1328	1.94864
1331	2.60781
1330	1.64950
1333	0.00000
1332	3.00993
1335	1.47508
1334	2.09473
1320	3.39294
1321	3.00383
1322	2.50592
1323	3.50818
1324	2.40423
1325	3.16517
1326	3.23373
1327	3.45999
1312	2.69656
1313	2.81940
1314	1.69574
1315	3.49173
1316	1.87422
1317	3.31516
1318	3.42012
1319	3.22355
1494	1.60944
1495	2.25273
1492	2.24297
1493	1.64598
1490	3.90984
1491	2.04319
1488	3.24449
1489	4.02115
1502	0.362195
1503	0.342151
1500	2.62250
1501	2.04493
1498	1.65959
1499	3.31989
1496	1.91856
1497	1.90615
1479	3.90912
1478	2.30259
1477	2.39591
1476	2.51266
1475	1.79176
1474	4.39812
1473	3.26968
1472	1.60944
1487	3.40120
1486	1.90386
1485	2.19722
1484	2.96502
1483	3.31949
1482	5.03329
1481	4.60605
1480	0.673012
1524	1.90615
1525	2.15353
1526	1.97133
1527	0.00000
1520	1.54031
1521	1.97920
1522	1.88670
1523	2.68015
1532	1.03356
1533	3.26987
1534	2.13052
1535	2.49586
1528	3.29237
1529	1.24245
1530	1.88916
1531	1.58109
1509	3.04723
1508	3.70641
1511	0.500402
1510	1.39456
1505	3.13531
1504	2.36938
1507	3.53175
1506	2.50529
1517	3.51887
1516	1.94591
1519	1.29455
1518	1.60944
1513	4.36660
1512	3.70056
1515	4.15474
1514	3.11024
1426	1.60944
1427	2.66539
1424	4.66783
1425	2.68954
1430	2.07944
1431	2.00948
1428	2.68166
1429	2.14584
1434	1.94591
1435	1.90615
1432	3.06253
1433	2.27397
1438	2.44715
1439	2.30259
1436	3.59893
1437	2.07825
1411	2.52321
1410	3.20118
1409	2.14584
1408	1.94591
1415	1.47705
1414	1.93282
1413	1.15957
1412	2.04319
1419	1.16828
1418	3.49842
1417	1.88280
1416	0.376770
1423	4.03916
1422	2.45831
1421	2.06111
1420	1.35178
1456	3.48089
1457	4.67466
1458	2.31142
1459	2.13909
1460	1.90615
1461	0.669933
1462	3.01495
1463	3.47393
1464	4.20385
1465	3.78480
1466	3.36845
1467	3.28230
1468	2.16396
1469	2.14584
1470	4.03202
1471	2.21025
1441	2.21025
1440	2.39591
1443	3.02470
1442	2.92520
1445	2.36938
1444	1.68831
1447	4.20381
1446	1.88916
1449	2.78779
1448	3.61214
1451	1.74787
1450	3.05252
1453	1.90615
1452	1.33347
1455	2.91705
1454	2.95467
1642	3.75108
1643	3.99247
1640	1.98505
1641	0.00000
1646	1.84250
1647	5.07822
1644	4.63713
1645	2.14584
1634	1.27703
1635	3.84970
1632	1.47738
1633	1.93585
1638	4.90745
1639	2.45831
1636	1.96649
1637	3.22085
1659	3.10722
1658	1.30309
1657	2.30259
1656	2.04319
1663	2.56312
1662	2.24680
1661	0.911187
1660	1.80968
1651	3.71380
1650	3.48306
1649	2.57962
1648	1.84509
1655	3.62784
1654	3.82756
1653	4.02726
1652	3.44640
1608	1.94593
1609	3.88281
1610	1.79176
1611	2.68595
1612	1.94591
1613	1.84689
1614	1.63135
1615	1.54983
1600	4.51771
1601	4.71692
1602	3.34459
1603	3.39098
1604	1.66746
1605	1.94591
1606	1.73798
1607	1.83102
1625	0.600751
1624	1.01028
1627	1.71535
1626	1.73874
1629	1.72585
1628	1.24245
1631	3.68261
1630	3.42764
1617	2.92642
1616	1.33218
1619	3.42923
1618	1.51750
1621	2.83321
1620	2.61459
1623	3.87319
1622	3.14319
1582	1.31499
1583	1.58109
1580	2.42180
1581	1.20951
1578	2.54277
1579	1.95041
1576	1.89429
1577	1.94591
1574	2.54421
1575	2.57705
1572	3.67939
1573	1.54983
1570	3.40621
1571	2.42823
1568	0.673012
1569	3.70223
1599	3.89340
1598	3.61443
1597	4.34020
1596	4.37833
1595	1.90615
1594	2.24297
1593	2.69351
1592	1.21813
1591	2.56744
1590	1.90615
1589	3.13453
1588	2.58242
1587	1.60944
1586	1.91634
1585	1.43069
1584	0.678323
1548	1.90615
1549	0.370802
1550	0.0815104
1551	4.45432
1544	1.71879
1545	0.675143
1546	1.60944
1547	2.30462
1540	0.658031
1541	2.77011
1542	2.09776
1543	0.950271
1536	3.20794
1537	2.48555
1538	0.167944
1539	0.429323
1565	1.24245
1564	0.312737
1567	2.62804
1566	0.911960
1561	2.28395
1560	1.93080
1563	3.61076
1562	1.90615
1557	0.0597046
1556	0.00000
1559	0.955700
1558	1.42706
1553	0.950271
1552	0.00000
1555	2.68405
1554	3.42173
1763	1.41248
1762	1.24245
1761	1.95126
1760	1.56071
1767	0.683739
1766	1.94591
1765	0.562335
1764	2.48858
1771	1.33218
1770	3.07522
1769	2.45831
1768	5.71470
1775	5.04328
1774	2.78047
1773	1.74787
1772	2.19722
1778	0.684955
1779	1.67699
1776	2.79851
1777	4.82704
1782	2.07944
1783	0.450561
1780	0.950271
1781	1.30525
1786	3.00464
1787	2.62627
1784	1.74816
1785	2.35152
1790	2.17158
1791	0.267754
1788	2.02698
1789	3.26529
1729	3.15647
1728	0.950271
1731	0.410116
1730	1.78560
1733	2.25386
1732	1.55955
1735	0.801819
1734	2.76520
1737	0.583343
1736	1.01140
1739	1.15374
1738	3.55997
1741	0.306296
1740	1.59145
1743	2.29456
1742	2.28919
1744	1.88649
1745	1.87257
1746	1.56071
1747	2.37879
1748	1.85328
1749	1.98673
1750	2.12021
1751	1.15959
1752	3.02803
1753	2.64168
1754	2.42548
1755	0.867563
1756	2.25589
1757	3.31963
1758	2.99067
1759	2.85077
1703	0.00000
1702	1.39355
1701	2.63816
1700	3.12029
1699	3.09104
1698	2.62616
1697	2.44227
1696	2.90278
1711	3.47495
1710	1.83437
1709	2.33584
1708	2.05790
1707	1.99151
1706	4.67244
1705	2.74706
1704	0.00000
1718	1.44064
1719	2.08258
1716	2.23111
1717	2.05661
1714	3.36682
1715	1.49418
1712	2.05055
1713	3.64887
1726	2.47889
1727	2.12184
1724	2.60202
1725	1.38629
1722	1.90854
1723	1.75984
1720	2.21964
1721	1.76235
1669	1.73513
1668	1.60944
1671	1.80372
1670	0.376770
1665	1.60944
1664	3.01072
1667	1.79176
1666	2.78000
1677	2.07944
1676	1.73315
1679	0.636514
1678	3.93155
1673	2.43189
1672	2.50001
1675	2.91630
1674	0.485094
1684	4.03358
1685	2.38996
1686	2.70896
1687	4.48603
1680	2.86390
1681	0.352028
1682	3.87859
1683	3.89108
1692	1.32966
1693	1.26363
1694	1.67699
1695	4.93559
1688	2.13338
1689	3.34583
1690	3.58716
1691	1.94591
1913	3.19808
1912	3.16592
1915	1.97225
1914	2.02775
1917	3.40230
1916	3.81041
1919	0.00000
1918	2.40888
1905	1.10376
1904	1.60944
1907	1.08572
1906	1.56071
1909	0.632339
1908	1.77162
1911	1.33218
1910	2.91804
1896	2.87822
1897	2.55209
1898	2.78502
1899	4.28362
1900	0.286836
1901	2.31837
1902	2.27424
1903	1.95646
1888	1.81848
1889	4.17679
1890	3.15423
1891	2.51053
1892	0.500402
1893	2.46615
1894	3.03861
1895	2.58231
1883	1.08890
1882	1.27703
1881	2.36269
1880	0.00000
1887	1.38629
1886	2.18583
1885	4.19592
1884	0.796312
1875	2.36061
1874	3.73335
1873	4.59884
1872	4.55444
1879	3.17259
1878	2.28477
1877	2.32838
1876	1.74787
1866	1.60944
1867	2.13833
1864	3.15804
1865	3.58947
1870	3.63181
1871	3.39860
1868	1.09861
1869	1.33218
1858	1.56071
1859	5.42581
1856	1.05438
1857	2.70805
1862	4.06445
1863	4.03943
1860	2.80993
1861	2.17487
1853	3.38216
1852	3.17645
1855	1.68349
1854	2.28237
1849	0.438943
1848	0.500877
1851	0.00000
1850	3.46758
1845	2.43008
1844	2.55864
1847	3.34057
1846	2.07838
1841	1.38629
1840	2.09761
1843	1.58109
1842	3.10592
1836	2.08012
1837	1.75258
